transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,amount_vs_avg,high_value_transaction,night_transaction,behavior_risk_score,new_account,international_high_risk,high_activity_risk
T188,U4783,27782.28,Withdrawal,Card,Web,Hyderabad,1265,7,4,27993.96,0,0.355,7,0,0.9924029182395688,0,0,11,0,0,0
T189,U4342,26506.05,Withdrawal,UPI,Web,Bangalore,1989,20,3,29320.95,0,0.826,7,0,0.9039661414060115,0,0,10,0,0,0
T190,U7832,12130.52,Payment,NetBanking,Web,Chennai,38,8,4,11682.04,0,0.957,3,0,1.0383016749065312,0,0,7,0,0,0
T191,U2155,4700.48,Payment,NetBanking,Web,Delhi,541,18,0,28940.3,0,0.89,3,0,0.1624142661179698,0,0,3,0,0,0
T192,U6183,44865.93,Transfer,Wallet,Android,Delhi,1038,1,4,4224.42,0,0.556,8,0,10.618099502534658,1,1,12,0,0,1
T193,U3650,45025.88,Transfer,NetBanking,iOS,Mumbai,1954,6,4,4887.57,0,0.577,8,0,9.210439862781959,1,0,12,0,0,1
T194,U5701,31673.42,Withdrawal,Card,iOS,Chennai,1579,10,2,8368.65,0,0.107,8,1,3.784318340671354,1,0,10,0,0,1
T195,U8420,16984.54,Payment,NetBanking,Android,Mumbai,149,22,1,14079.93,0,0.165,3,0,1.2062086808186676,0,0,4,0,0,0
T196,U9588,17493.02,Transfer,Card,iOS,Mumbai,1061,12,3,5512.64,0,0.983,4,0,3.1726808424198896,1,0,7,0,0,0
T197,U9358,36311.49,Withdrawal,Wallet,Android,Chennai,107,9,1,10271.31,0,0.77,2,0,3.534890399530388,1,0,3,0,0,0
T198,U5231,44860.66,Withdrawal,UPI,Web,Hyderabad,271,14,0,3199.23,0,0.026,3,0,14.017948709936475,1,0,3,0,0,0
T199,U3939,44359.97,Withdrawal,Card,Android,Mumbai,1791,20,0,12957.24,1,0.548,5,0,3.4233020842336614,1,0,5,0,0,0
T200,U1446,39004.78,Transfer,UPI,iOS,Bangalore,28,6,4,24841.61,0,0.345,3,0,1.570075769011388,0,0,7,1,0,0
T201,U1679,32119.48,Transfer,UPI,iOS,Hyderabad,21,5,1,17892.1,0,0.312,4,0,1.7950763143334583,0,1,5,1,0,0
T202,U5356,4252.79,Payment,UPI,iOS,Chennai,546,11,3,24323.76,0,0.557,7,0,0.17483379075477004,0,0,10,0,0,0
T203,U5826,8123.35,Payment,UPI,Web,Delhi,1558,2,3,4157.81,1,0.32,3,0,1.953287118190059,0,1,6,0,0,0
T204,U6113,44932.78,Withdrawal,Card,Android,Hyderabad,1498,15,4,12043.13,0,0.252,1,0,3.7306787621853967,1,0,5,0,0,0
T205,U5101,30341.13,Withdrawal,Wallet,Android,Mumbai,1621,19,3,1275.76,0,0.938,1,0,23.764160844637992,1,0,4,0,0,0
T206,U6535,509.39,Transfer,NetBanking,iOS,Bangalore,268,8,2,11162.37,0,0.04,4,1,0.0456304861345633,0,0,6,0,0,0
T207,U5362,5118.5,Transfer,Card,Android,Chennai,33,9,1,18473.48,0,0.436,1,0,0.277057865769429,0,0,2,0,0,0
T208,U4000,33191.91,Payment,Wallet,iOS,Delhi,1041,12,0,17109.19,0,0.511,6,0,1.9398913746720525,0,0,6,0,0,1
T209,U9062,302.83,Payment,NetBanking,Android,Bangalore,1913,7,3,1903.65,0,0.44,4,0,0.15899509096159398,0,0,7,0,0,0
T210,U4570,8082.36,Payment,UPI,Web,Delhi,237,5,3,1955.58,0,0.657,5,0,4.130860992139345,1,1,8,0,0,0
T211,U1634,27459.25,Transfer,NetBanking,Web,Chennai,385,2,3,9221.52,0,0.026,6,0,2.977412897993173,1,1,9,0,0,1
T212,U8304,34610.17,Withdrawal,NetBanking,Android,Hyderabad,1156,11,4,23164.84,0,0.885,2,0,1.4940174843649097,0,0,6,0,0,0
T213,U2593,32615.46,Payment,Wallet,Web,Mumbai,1123,8,0,715.24,0,0.5,1,0,45.53705461856361,1,0,1,0,0,0
T214,U3997,11252.25,Payment,NetBanking,Web,Chennai,1846,8,1,18516.22,0,0.554,2,1,0.6076641094073516,0,0,3,0,0,0
T215,U3745,35623.35,Transfer,UPI,Web,Bangalore,1489,10,3,5592.68,0,0.463,6,0,6.368499806924958,1,0,9,0,0,1
T216,U1607,11900.59,Payment,Card,iOS,Hyderabad,233,5,2,28335.06,0,0.445,9,0,0.4199804065914598,0,1,11,0,0,0
T217,U6936,16303.71,Withdrawal,Card,Android,Delhi,745,1,4,12963.44,0,0.187,8,0,1.2575714801410627,0,1,12,0,0,1
T218,U7780,37337.25,Transfer,Wallet,Android,Hyderabad,266,6,1,1531.73,0,0.504,1,0,24.359965551662718,1,0,2,0,0,0
T219,U3538,32499.16,Payment,UPI,iOS,Hyderabad,524,8,3,21437.79,0,0.421,5,0,1.5159045823015198,0,0,8,0,0,0
T220,U4982,42468.71,Payment,UPI,iOS,Bangalore,842,18,1,14589.82,0,0.468,7,0,2.910645871856414,1,0,8,0,0,1
T221,U9606,32897.76,Transfer,NetBanking,Web,Mumbai,1816,17,4,26449.09,0,0.014,8,1,1.24376741251164,0,0,12,0,0,1
T222,U2440,28437.01,Transfer,Wallet,Android,Hyderabad,1851,11,2,19589.57,0,0.131,7,0,1.4515662382462582,0,0,9,0,0,1
T223,U4595,4729.05,Payment,UPI,iOS,Hyderabad,1181,20,3,20806.52,0,0.763,1,0,0.2272760040600706,0,0,4,0,0,0
T224,U2186,18417.4,Withdrawal,UPI,Web,Mumbai,1420,10,2,23041.07,0,0.419,4,0,0.7992945078285068,0,0,6,0,0,0
T225,U1130,13296.86,Transfer,UPI,Android,Mumbai,710,9,4,12668.6,0,0.743,4,0,1.0495090610595441,0,0,8,0,0,0
T226,U9700,12237.28,Withdrawal,Card,Web,Delhi,920,22,2,23797.16,0,0.171,9,0,0.5142111827132855,0,0,11,0,0,0
T227,U6095,48651.88,Payment,Card,Android,Delhi,708,2,4,1613.63,0,0.698,6,0,30.131906381028468,1,1,10,0,0,1
T228,U8167,19685.23,Withdrawal,Card,Web,Mumbai,447,11,2,22989.27,0,0.289,6,0,0.8562417927236174,0,0,8,0,0,0
T229,U7347,44607.73,Payment,NetBanking,Android,Chennai,1733,3,1,19125.6,0,0.705,5,0,2.3322352116947083,1,1,6,0,0,0
T230,U1289,31575.37,Payment,NetBanking,Android,Mumbai,1669,9,1,17043.28,0,0.087,5,1,1.8525493596678768,0,0,6,0,0,0
T231,U1111,39750.82,Payment,NetBanking,Android,Delhi,46,1,4,9612.7,0,0.334,9,0,4.134809698659205,1,1,13,0,0,1
T232,U1878,25156.72,Payment,UPI,Android,Bangalore,1694,11,1,3511.97,0,0.119,2,0,7.161097305129279,1,0,3,0,0,0
T233,U5424,28866.35,Withdrawal,Card,Web,Bangalore,115,10,2,19451.3,0,0.63,5,0,1.4839556247847299,0,0,7,0,0,0
T234,U5332,24651.26,Payment,UPI,iOS,Hyderabad,624,13,2,14202.96,0,0.393,1,0,1.735520235202014,0,0,3,0,0,0
T235,U3511,9802.39,Payment,UPI,Android,Bangalore,1952,14,3,6613.56,0,0.074,5,0,1.4819413536198929,0,0,8,0,0,0
T236,U9467,36136.48,Withdrawal,Wallet,Android,Delhi,1922,13,4,1396.66,0,0.526,4,0,25.854986191205303,1,0,8,0,0,0
T237,U9056,14074.58,Transfer,UPI,Android,Bangalore,241,11,1,16209.08,0,0.025,4,0,0.86826098328941,0,0,5,0,0,0
T238,U6531,1264.58,Withdrawal,NetBanking,Android,Chennai,876,1,4,3876.26,0,0.818,4,0,0.32615300495710886,0,1,8,0,0,0
T239,U2018,32291.34,Withdrawal,Card,Web,Mumbai,1179,22,1,27889.64,0,0.938,3,0,1.1577841168219876,0,0,4,0,0,0
T240,U7639,8896.68,Withdrawal,Card,iOS,Mumbai,1050,1,3,4603.89,0,0.81,6,0,1.9320070620579426,0,1,9,0,0,1
T241,U6347,47025.91,Payment,UPI,iOS,Delhi,1192,0,2,1057.56,0,0.952,3,0,44.42441618802903,1,1,5,0,0,0
T242,U7705,47698.73,Payment,NetBanking,iOS,Hyderabad,969,19,2,7935.22,0,0.897,6,0,6.010258032161407,1,0,8,0,0,1
T243,U4337,45747.48,Payment,NetBanking,Web,Mumbai,1849,14,0,5331.2,0,0.895,6,0,8.579475638573198,1,0,6,0,0,1
T244,U7667,18539.43,Transfer,NetBanking,iOS,Bangalore,1315,21,4,23758.02,0,0.245,2,0,0.7803112249579318,0,0,6,0,0,0
T245,U3625,822.06,Payment,Card,Web,Chennai,287,9,1,8751.34,0,0.231,9,0,0.09392459616513983,0,0,10,0,0,0
T246,U6458,46419.51,Transfer,NetBanking,Web,Hyderabad,134,19,0,7432.69,0,0.809,8,0,6.244477507133066,1,0,8,0,0,1
T247,U4017,21437.8,Payment,NetBanking,Android,Hyderabad,1718,0,4,29844.77,0,0.491,7,0,0.7182860418746106,0,1,11,0,0,0
T248,U7376,48334.41,Withdrawal,UPI,Web,Hyderabad,1453,0,1,4586.85,0,0.942,9,0,10.535307387992196,1,1,10,0,0,1
T249,U4452,48182.82,Payment,Wallet,iOS,Mumbai,1353,0,3,2641.46,0,0.897,8,0,18.23407733702686,1,1,11,0,0,1
T250,U6082,42657.82,Transfer,NetBanking,iOS,Hyderabad,684,22,4,9238.16,0,0.893,9,0,4.617066919503505,1,0,13,0,0,1
T251,U6484,14757.72,Transfer,UPI,iOS,Delhi,724,10,1,12212.2,0,0.326,8,0,1.20834179412439,0,0,9,0,0,1
T252,U1877,19285.63,Payment,UPI,Android,Bangalore,1515,11,2,22836.68,0,0.133,3,0,0.8444653747666138,0,0,5,0,0,0
T253,U2994,42564.28,Withdrawal,NetBanking,Android,Chennai,1883,14,4,28667.77,0,0.678,1,0,1.484691530191215,0,0,5,0,0,0
T254,U7401,15880.25,Payment,Wallet,Android,Bangalore,676,13,1,22933.95,0,0.441,6,1,0.6924039511749535,0,0,7,0,0,0
T255,U3238,8516.16,Payment,Card,Web,Delhi,1357,22,2,21826.49,0,0.934,3,0,0.39015754903564265,0,0,5,0,0,0
T256,U1242,27862.22,Payment,Wallet,iOS,Delhi,922,0,2,29744.29,0,0.854,3,1,0.9366935067703156,0,1,5,0,0,0
T257,U9237,46810.93,Withdrawal,NetBanking,Web,Bangalore,1999,0,0,22984.38,0,0.929,6,0,2.0365523650250723,1,1,6,0,0,1
T258,U8720,34816.69,Transfer,Wallet,Web,Mumbai,404,5,1,4272.04,0,0.568,9,0,8.147990657705053,1,1,10,0,0,1
T259,U3944,28524.56,Withdrawal,UPI,iOS,Delhi,782,23,0,13899.74,0,0.526,5,0,2.052017374614589,1,0,5,0,0,0
T260,U7319,4903.97,Transfer,UPI,Android,Hyderabad,195,22,0,15154.79,1,0.847,1,0,0.3235707277548712,0,0,1,0,1,0
T261,U3124,30769.61,Transfer,Wallet,iOS,Chennai,1922,21,3,9213.83,0,0.512,7,0,3.3391402771402188,1,0,10,0,0,1
T262,U9665,49503.19,Transfer,Card,Web,Chennai,475,2,0,5011.84,0,0.9,9,0,9.875278285363187,1,1,9,0,0,1
T263,U8760,7047.2,Withdrawal,Wallet,Web,Delhi,1090,13,0,21381.04,0,0.034,2,0,0.32958501620986586,0,0,2,0,0,0
T264,U9441,25940.57,Payment,NetBanking,Android,Hyderabad,1762,22,3,8397.09,0,0.359,9,0,3.0888654444046204,1,0,12,0,0,1
T265,U7291,43874.78,Payment,Card,Web,Bangalore,467,5,3,18777.18,1,0.835,5,0,2.3364766979547538,1,1,8,0,1,0
T266,U7048,37051.39,Payment,Wallet,Web,Chennai,1010,7,4,9745.43,1,0.21,1,0,3.801534510584901,1,0,5,0,0,0
T267,U7718,34865.94,Payment,Wallet,iOS,Hyderabad,1241,19,0,15236.47,0,0.399,4,0,2.2881711990245104,1,0,4,0,0,0
T268,U3596,35139.08,Payment,Card,Android,Hyderabad,1747,14,2,10177.88,0,0.01,8,1,3.452155836398504,1,0,10,0,0,1
T269,U8731,18006.58,Withdrawal,Wallet,iOS,Mumbai,83,16,3,12411.58,0,0.302,3,0,1.4506718184293679,0,0,6,0,0,0
T270,U5602,14714.91,Withdrawal,NetBanking,iOS,Delhi,1517,22,1,21988.79,0,0.319,5,0,0.6691701012151549,0,0,6,0,0,0
T271,U9776,40477.59,Withdrawal,UPI,iOS,Hyderabad,1118,8,4,26526.36,0,0.733,2,0,1.5258808264373083,0,0,6,0,0,0
T272,U1870,40515.16,Withdrawal,NetBanking,Web,Bangalore,641,15,4,15311.5,0,0.677,5,0,2.6458880000000002,1,0,9,0,0,0
T273,U3437,43360.26,Withdrawal,Wallet,Web,Chennai,1047,0,0,18346.51,0,0.445,9,0,2.3632776327686975,1,1,9,0,0,1
T274,U8248,45666.37,Withdrawal,UPI,Android,Mumbai,849,15,2,25945.85,0,0.729,3,0,1.7599966855321554,0,0,5,0,0,0
T275,U1062,25591.55,Withdrawal,Card,Web,Bangalore,1674,18,3,4382.35,0,0.428,7,0,5.8383542267900115,1,0,10,0,0,1
T276,U9482,25100.74,Payment,NetBanking,Android,Chennai,921,22,1,4949.72,0,0.435,6,0,5.070119093788378,1,0,7,0,0,1
T277,U6893,39924.84,Transfer,Card,iOS,Delhi,803,8,0,10841.18,0,0.646,2,0,3.6823627720624446,1,0,2,0,0,0
T278,U1536,32515.7,Withdrawal,UPI,iOS,Bangalore,58,16,2,9341.14,0,0.723,7,0,3.4805408610875026,1,0,9,0,0,1
T279,U4898,35113.25,Transfer,Wallet,Web,Chennai,1459,5,0,29592.57,0,0.847,4,0,1.186516192537771,0,1,4,0,0,0
T280,U2474,39799.84,Withdrawal,UPI,Web,Mumbai,975,13,0,16966.35,0,0.751,6,0,2.345672129118572,1,0,6,0,0,1
T281,U5254,44505.77,Withdrawal,UPI,Android,Chennai,368,17,4,15764.81,0,0.67,7,0,2.8229294910949707,1,0,11,0,0,1
T282,U9624,16932.86,Payment,Card,Web,Hyderabad,251,20,1,17403.69,1,0.561,9,0,0.9728906403963531,0,0,10,0,0,0
T283,U3963,18810.37,Transfer,NetBanking,Web,Mumbai,1867,13,1,26267.12,0,0.308,7,0,0.7160912162728053,0,0,8,0,0,0
T284,U7495,4744.4,Payment,UPI,Web,Bangalore,1086,22,1,7382.08,1,0.261,3,0,0.6426044415067966,0,0,4,0,0,0
T285,U6593,28935.09,Payment,Wallet,iOS,Delhi,1810,6,1,15377.92,0,0.843,9,0,1.8814773729234562,0,0,10,0,0,1
T286,U8855,1845.32,Transfer,UPI,Web,Mumbai,1102,9,3,8201.8,0,0.717,6,0,0.22496220802652753,0,0,9,0,0,0
T287,U8086,23306.62,Payment,Card,Web,Mumbai,1585,15,3,23439.23,0,0.665,4,0,0.9942999706060904,0,0,7,0,0,0
T288,U2601,27155.1,Withdrawal,NetBanking,iOS,Mumbai,1729,6,1,23335.75,0,0.259,5,0,1.1636196128424052,0,0,6,0,0,0
T289,U8290,14362.74,Withdrawal,Wallet,iOS,Chennai,1678,19,2,28727.15,1,0.97,1,0,0.4999535299001154,0,0,3,0,1,0
T290,U5456,29562.12,Withdrawal,Card,iOS,Hyderabad,65,5,3,13459.98,0,0.081,4,0,2.196134308200443,1,1,7,0,0,0
T291,U4415,1573.49,Withdrawal,UPI,iOS,Delhi,888,5,3,4843.67,0,0.838,3,0,0.32478785964781914,0,1,6,0,0,0
T292,U9055,1915.54,Withdrawal,UPI,Web,Delhi,1489,6,2,26902.69,0,0.211,6,0,0.07119989860126993,0,0,8,0,0,0
T293,U1075,41138.9,Payment,NetBanking,Web,Hyderabad,264,21,1,26729.02,0,0.392,9,0,1.5390523463880685,0,0,10,0,0,1
T294,U1739,18041.52,Payment,Card,Web,Chennai,14,16,0,7116.62,0,0.428,3,0,2.5347686445750126,1,0,3,1,0,0
T295,U7896,6396.67,Withdrawal,Card,Android,Chennai,1614,7,3,8360.47,0,0.663,5,0,0.7650173952666218,0,0,8,0,0,0
T296,U9390,26136.05,Withdrawal,NetBanking,iOS,Hyderabad,1085,1,0,9471.08,0,0.547,2,0,2.7592725145902484,1,1,2,0,0,0
T297,U4947,38511.18,Payment,Wallet,Web,Hyderabad,338,18,0,13607.33,0,0.186,9,0,2.8299710544938286,1,0,9,0,0,1
T298,U7708,10830.26,Transfer,Card,Web,Bangalore,107,20,2,24888.39,0,0.03,8,0,0.43513561401062867,0,0,10,0,0,0
T299,U3105,31163.38,Payment,NetBanking,Web,Chennai,1194,21,1,4416.66,0,0.717,4,0,7.054273076696713,1,0,5,0,0,0
T300,U2793,4313.11,Payment,Card,iOS,Mumbai,1439,6,0,21041.69,0,0.505,8,0,0.20496951673003783,0,0,8,0,0,0
T301,U5700,2631.5,Payment,NetBanking,iOS,Delhi,990,11,1,10648.73,0,0.362,4,0,0.2470954662700369,0,0,5,0,0,0
T302,U4599,26591.16,Payment,UPI,iOS,Chennai,1012,19,4,5950.33,0,0.285,2,0,4.468103768401349,1,0,6,0,0,0
T303,U6839,27054.72,Payment,UPI,Web,Hyderabad,792,2,1,10219.31,0,0.823,9,0,2.64715258147747,1,1,10,0,0,1
T304,U2332,31889.62,Transfer,Card,iOS,Mumbai,586,3,2,16044.95,0,0.796,2,1,1.9873937037071658,0,1,4,0,0,0
T305,U7942,36318.26,Withdrawal,Card,Web,Bangalore,336,10,2,27650.28,0,0.826,1,0,1.3134386545577639,0,0,3,0,0,0
T306,U5148,48793.81,Withdrawal,UPI,Android,Bangalore,1952,11,4,18885.23,1,0.219,1,0,2.5835653807032952,1,0,5,0,0,0
T307,U6318,25839.2,Transfer,Wallet,iOS,Mumbai,252,18,2,18251.73,0,0.852,3,0,1.4156348118884134,0,0,5,0,0,0
T308,U6076,16181.68,Withdrawal,NetBanking,iOS,Mumbai,1537,18,1,3351.36,0,0.986,7,0,4.826951759357587,1,0,8,0,0,1
T309,U3242,39769.55,Withdrawal,Wallet,Web,Hyderabad,376,10,1,2486.05,0,0.599,6,0,15.990651575159326,1,0,7,0,0,1
T310,U4484,13578.07,Withdrawal,Wallet,iOS,Hyderabad,783,12,1,3970.96,0,0.047,3,0,3.418481052175752,1,0,4,0,0,0
T311,U1115,21976.62,Transfer,Wallet,iOS,Delhi,733,23,2,2956.81,0,0.702,5,0,7.430031002667514,1,0,7,0,0,0
T312,U6968,3968.9,Transfer,UPI,Web,Delhi,1475,0,1,17333.3,1,0.538,6,0,0.2289622309525046,0,1,7,0,0,0
T313,U9847,1316.27,Withdrawal,Card,Web,Bangalore,1187,5,3,13633.2,0,0.712,2,0,0.09654178462982793,0,1,5,0,0,0
T314,U7650,48134.29,Withdrawal,Wallet,Web,Mumbai,243,21,4,249.26,0,0.188,3,0,192.33712938543914,1,0,7,0,0,0
T315,U3066,41807.21,Withdrawal,UPI,Android,Bangalore,661,15,3,10596.89,0,0.606,4,0,3.9448616658599023,1,0,7,0,0,0
T316,U6962,34813.91,Payment,NetBanking,Web,Hyderabad,342,1,1,3908.19,1,0.539,8,0,8.905658205408283,1,1,9,0,0,1
T317,U4681,20477.2,Payment,Card,iOS,Chennai,504,13,2,29644.77,0,0.602,1,0,0.6907292338839571,0,0,3,0,0,0
T318,U8014,8706.05,Payment,NetBanking,Android,Hyderabad,1148,23,4,13858.71,0,0.728,9,0,0.6281552788622561,0,0,13,0,0,0
T319,U5063,7864.03,Transfer,Wallet,Web,Chennai,378,22,3,12841.19,1,0.544,1,0,0.6123589512380676,0,0,4,0,0,0
T320,U7426,12549.63,Withdrawal,Card,Android,Mumbai,1366,17,1,19360.81,0,0.322,3,0,0.6481640920967615,0,0,4,0,0,0
T321,U3963,27483.87,Transfer,Wallet,Android,Mumbai,1163,16,2,10777.1,0,0.309,3,0,2.54997355749158,1,0,5,0,0,0
T322,U6034,35744.07,Transfer,Card,iOS,Mumbai,1961,19,1,21493.89,0,0.695,9,0,1.6629101149156846,0,0,10,0,0,1
T323,U9239,33026.86,Transfer,Wallet,Android,Delhi,1211,17,3,27153.33,0,0.664,3,0,1.2162649566385912,0,0,6,0,0,0
T324,U6130,14032.7,Withdrawal,NetBanking,Web,Delhi,104,18,3,15017.03,0,0.422,3,0,0.9343901963173599,0,0,6,0,0,0
T325,U4038,47745.52,Payment,NetBanking,Android,Chennai,1350,14,4,11549.4,0,0.354,2,0,4.1336680980745255,1,0,6,0,0,0
T326,U5192,36907.95,Withdrawal,Wallet,Android,Bangalore,916,1,2,15704.72,0,0.62,4,0,2.3499686738334824,1,1,6,0,0,0
T327,U3207,27739.98,Withdrawal,Card,iOS,Bangalore,1134,3,0,18146.23,0,0.312,8,0,1.5286068452320272,0,1,8,0,0,1
T328,U7857,30605.45,Transfer,NetBanking,iOS,Chennai,1229,0,1,25446.31,0,0.963,6,0,1.2026988314285478,0,1,7,0,0,1
T329,U8267,21009.02,Transfer,Card,Web,Delhi,811,7,2,11894.94,0,0.596,1,0,1.7660664058493907,0,0,3,0,0,0
T330,U1086,12424.16,Transfer,Card,iOS,Hyderabad,217,19,0,1637.8,0,0.592,5,0,7.581254576519404,1,0,5,0,0,0
T331,U7303,17830.84,Payment,NetBanking,Web,Chennai,616,13,2,18958.94,0,0.136,8,0,0.9404481237809825,0,0,10,0,0,0
T332,U7931,37904.41,Payment,UPI,Web,Bangalore,482,10,1,29607.66,0,0.61,1,0,1.2801798527863133,0,0,2,0,0,0
T333,U8988,768.95,Payment,UPI,iOS,Chennai,1648,23,1,25641.68,0,0.295,6,0,0.029987115231325277,0,0,7,0,0,0
T334,U6950,5847.83,Withdrawal,Card,Android,Chennai,1041,23,4,22771.85,0,0.452,7,0,0.2567895542279513,0,0,11,0,0,0
T335,U4172,2347.83,Transfer,NetBanking,iOS,Mumbai,145,13,3,5377.41,0,0.538,5,0,0.43652863950498383,0,0,8,0,0,0
T336,U3356,2084.4,Withdrawal,UPI,Android,Delhi,619,15,3,22483.71,1,0.478,4,0,0.09270299683651691,0,0,7,0,0,0
T337,U1489,42780.26,Payment,Wallet,Android,Mumbai,920,9,3,2536.15,0,0.809,7,0,16.86154149340796,1,0,10,0,0,1
T338,U7732,35197.71,Transfer,Card,Web,Delhi,270,6,4,14868.15,1,0.099,9,0,2.3671635567601377,1,0,13,0,0,1
T339,U9539,23734.98,Payment,UPI,Web,Chennai,1180,15,3,11189.9,0,0.167,4,0,2.120917888641664,1,0,7,0,0,0
T340,U5372,4936.82,Transfer,NetBanking,iOS,Delhi,467,3,2,27168.06,0,0.157,3,0,0.1817074274928908,0,1,5,0,0,0
T341,U1767,24606.21,Transfer,NetBanking,Android,Bangalore,1938,11,3,4879.09,0,0.817,4,1,5.0421631568270255,1,0,7,0,0,0
T342,U3835,23699.91,Withdrawal,Card,iOS,Mumbai,1730,11,3,23687.66,0,0.118,5,1,1.0004749107800948,0,0,8,0,0,0
T343,U4586,8701.43,Withdrawal,NetBanking,Web,Chennai,1471,1,1,1550.51,0,0.971,9,0,5.608362176202538,1,1,10,0,0,1
T344,U4259,21720.89,Payment,Wallet,Android,Bangalore,1446,5,4,21082.47,0,0.969,1,0,1.0302331637059743,0,1,5,0,0,0
T345,U2597,19955.31,Withdrawal,Wallet,iOS,Delhi,1533,19,4,8883.97,0,0.992,9,0,2.2459625637452914,1,0,13,0,0,1
T346,U9093,30811.71,Withdrawal,UPI,iOS,Delhi,241,14,3,29279.81,0,0.98,9,0,1.0522833897013095,0,0,12,0,0,1
T347,U7947,31772.93,Withdrawal,NetBanking,Web,Bangalore,110,14,0,20185.13,0,0.149,8,0,1.5739980868051477,0,0,8,0,0,1
T348,U3681,2312.94,Transfer,Wallet,Web,Delhi,156,21,1,9336.27,0,0.657,8,0,0.24771051924170553,0,0,9,0,0,0
T349,U5836,18761.9,Withdrawal,Card,Web,Mumbai,726,15,3,7142.08,0,0.4,8,1,2.6265840505776223,1,0,11,0,0,1
T350,U8508,31311.7,Payment,NetBanking,Web,Hyderabad,516,23,0,19215.33,0,0.732,4,0,1.6294318426047012,0,0,4,0,0,0
T351,U4018,25181.66,Transfer,UPI,iOS,Delhi,567,2,2,8254.64,0,0.406,7,0,3.0502371711944805,1,1,9,0,0,1
T352,U6920,42831.67,Transfer,Card,Web,Chennai,113,0,1,5685.48,0,0.383,2,0,7.532193905544379,1,1,3,0,0,0
T353,U4190,32951.75,Withdrawal,Card,Web,Delhi,345,20,4,19465.32,0,0.904,3,0,1.6927570285498235,0,0,7,0,0,0
T354,U6860,8188.57,Transfer,Card,iOS,Chennai,455,11,0,21756.18,0,0.495,8,0,0.37636173437917964,0,0,8,0,0,0
T355,U1692,3574.91,Payment,Wallet,iOS,Delhi,743,14,3,7217.05,0,0.74,4,0,0.4952736542417966,0,0,7,0,0,0
T356,U3132,32138.84,Payment,Card,Android,Delhi,453,18,0,16122.59,0,0.65,6,0,1.9932806527578535,0,0,6,0,0,1
T357,U4138,1374.24,Transfer,Wallet,iOS,Chennai,127,5,4,19942.52,1,0.658,8,0,0.06890659221641916,0,1,12,0,0,0
T358,U4275,29309.49,Withdrawal,Card,Android,Mumbai,1550,18,2,28263.31,0,0.349,8,0,1.0369787905666192,0,0,10,0,0,1
T359,U5622,47014.5,Withdrawal,Wallet,Web,Hyderabad,938,16,0,24122.66,0,0.252,5,0,1.948895814316733,0,0,5,0,0,0
T360,U4950,28794.94,Transfer,NetBanking,Android,Hyderabad,732,8,3,12682.36,0,0.885,7,1,2.2702927300021445,1,0,10,0,0,1
T361,U2994,19439.09,Payment,Wallet,Android,Mumbai,576,20,0,25347.78,0,0.025,1,0,0.766864914208889,0,0,1,0,0,0
T362,U1587,32182.25,Transfer,Wallet,Web,Delhi,1564,12,2,13306.65,0,0.173,5,0,2.418327052484849,1,0,7,0,0,0
T363,U6415,22939.73,Withdrawal,NetBanking,Web,Hyderabad,1946,14,0,3990.79,0,0.133,3,0,5.74672765851911,1,0,3,0,0,0
T364,U5633,27303.56,Withdrawal,Card,Web,Mumbai,97,15,2,10298.9,0,0.949,4,0,2.6508568044349947,1,0,6,0,0,0
T365,U5406,47076.17,Transfer,NetBanking,Android,Mumbai,1792,12,2,24161.25,0,0.005,1,0,1.9483355233887572,0,0,3,0,0,0
T366,U2835,19335.83,Payment,Card,iOS,Hyderabad,1662,1,1,28678.56,0,0.008,1,0,0.6742024633571785,0,1,2,0,0,0
T367,U6618,48061.47,Transfer,Wallet,iOS,Chennai,485,1,1,29509.15,1,0.227,3,0,1.6286420096136414,0,1,4,0,0,0
T368,U7399,45272.26,Payment,Card,iOS,Bangalore,1715,10,3,19208.94,1,0.279,4,0,2.3567101198650287,1,0,7,0,0,0
T369,U1154,9829.77,Payment,Wallet,Web,Chennai,1518,15,3,14402.42,0,0.56,3,0,0.6824608322190147,0,0,6,0,0,0
T370,U8287,3514.6,Transfer,Card,Web,Delhi,1695,16,3,4945.51,0,0.961,2,1,0.7105211553196091,0,0,5,0,0,0
T371,U6505,5083.86,Transfer,Wallet,iOS,Chennai,304,2,2,3165.48,0,0.465,7,0,1.6055241151057325,0,1,9,0,0,1
T372,U8105,960.18,Payment,Wallet,Web,Bangalore,729,22,2,15603.22,0,0.289,9,0,0.061533354438735165,0,0,11,0,0,0
T373,U4498,4767.43,Payment,UPI,Android,Bangalore,1414,0,1,21860.59,0,0.817,3,0,0.21807334233237383,0,1,4,0,0,0
T374,U5453,34166.19,Payment,Card,Android,Mumbai,1004,17,2,9785.27,0,0.386,9,0,3.4912372129524325,1,0,11,0,0,1
T375,U1446,3605.87,Payment,Card,Web,Delhi,1316,13,1,20272.83,0,0.142,8,0,0.17785835236854602,0,0,9,0,0,0
T376,U5209,15982.83,Withdrawal,UPI,iOS,Mumbai,853,21,0,17167.23,0,0.795,5,0,0.9309538607066657,0,0,5,0,0,0
